season,team_id,opp_id,team_seed,opp_seed,team_points,opp_points,win,location,game_type
2020,1158,1408,13,7,72,86,0,H,regular
2017,1360,1050,13,2,55,62,0,H,regular
2008,1033,1212,4,1,81,63,1,H,tourney
2021,1082,1397,3,15,74,49,1,N,regular
2005,1147,1088,9,14,66,58,1,H,regular
2008,1386,1185,5,6,68,68,0,A,tourney
2024,1387,1476,2,16,51,40,1,A,tourney
2020,1340,1294,15,2,67,87,0,H,regular
2005,1319,1172,6,16,62,58,1,A,regular
2006,1013,1174,13,10,74,74,1,A,regular
2008,1115,1099,12,9,81,80,1,A,regular
2004,1441,1352,3,12,70,63,1,H,tourney
2007,1344,1050,4,4,45,40,1,A,regular
2016,1116,1100,10,8,73,66,1,A,regular
2003,1339,1060,10,4,56,59,0,H,tourney
2009,1347,1361,5,10,87,72,1,A,regular
2010,1356,1451,3,7,66,61,1,H,regular
2025,1469,1042,11,7,74,83,0,A,regular
2025,1259,1453,4,12,101,73,1,H,tourney
2022,1029,1439,3,14,64,47,1,H,regular
2010,1392,1243,7,14,71,64,1,H,regular
2015,1008,1018,6,13,80,62,1,H,regular
2014,1307,1331,7,3,85,83,1,A,regular
2022,1381,1251,7,12,91,68,1,A,regular
2020,1060,1399,10,12,55,64,0,A,regular
2023,1382,1141,9,1,59,64,0,H,regular
2015,1388,1267,1,4,73,69,1,A,regular
2024,1313,1427,4,9,58,62,0,A,regular
2020,1155,1319,9,5,69,79,0,A,regular
2019,1097,1309,12,13,71,66,1,H,regular
2018,1338,1463,1,13,76,59,1,H,regular
2010,1076,1235,13,4,71,78,0,A,tourney
2016,1323,1083,2,1,80,69,1,A,regular
2011,1082,1467,11,5,58,71,0,N,regular
2017,1161,1067,4,15,64,58,1,A,regular
2008,1243,1264,15,15,72,58,1,A,regular
2021,1078,1360,12,9,45,64,0,A,regular
2016,1380,1377,13,14,73,85,0,H,regular
2019,1333,1337,13,10,69,78,0,A,tourney
2008,1008,1204,1,16,96,73,1,H,regular
2021,1406,1089,14,3,74,81,0,H,regular
2021,1343,1019,2,8,43,43,0,A,tourney
2006,1401,1145,9,3,70,83,0,A,regular
2011,1288,1465,11,2,53,61,0,N,regular
2018,1300,1328,15,3,77,77,0,H,regular
2023,1184,1195,12,1,75,81,0,H,regular
2019,1109,1237,12,16,75,69,1,A,tourney
2013,1113,1160,16,12,68,76,0,N,regular
2009,1152,1428,1,8,78,70,1,A,regular
2023,1140,1217,1,14,79,54,1,H,regular
2023,1361,1401,4,10,83,66,1,H,regular
2023,1251,1025,4,7,74,71,1,A,regular
2010,1197,1233,8,8,83,72,1,H,regular
2013,1347,1289,14,7,80,80,1,A,regular
2008,1351,1319,7,7,77,84,0,H,regular
2024,1447,1012,15,14,83,72,1,A,regular
2022,1148,1308,11,16,81,79,1,N,regular
2006,1117,1402,8,3,70,85,0,H,regular
2008,1004,1045,13,12,66,68,0,H,regular
2015,1077,1159,8,2,67,69,0,H,regular
2012,1289,1204,1,13,69,65,1,H,regular
2013,1387,1122,14,16,68,49,1,H,regular
2011,1288,1211,3,12,90,66,1,A,regular
2018,1475,1427,8,9,70,85,0,H,regular
2023,1300,1429,3,16,88,70,1,H,regular
2024,1422,1288,13,13,78,81,0,H,regular
2013,1129,1424,11,13,67,71,0,A,regular
2022,1155,1390,16,16,76,85,0,H,tourney
2018,1388,1028,14,9,75,75,0,H,regular
2007,1316,1185,5,13,65,53,1,A,tourney
2021,1234,1404,5,15,76,61,1,A,regular
2011,1457,1212,5,8,77,67,1,N,regular
2017,1365,1293,3,12,66,57,1,A,tourney
2019,1142,1197,16,11,90,104,0,A,regular
2024,1293,1008,2,16,97,76,1,H,regular
2024,1190,1271,7,11,80,80,0,N,regular
2021,1199,1183,5,12,76,70,1,A,regular
2014,1385,1370,1,15,69,49,1,H,regular
2012,1325,1425,14,1,57,69,0,A,regular
2013,1006,1050,9,3,70,70,0,A,tourney
2024,1275,1172,15,6,56,73,0,H,regular
2007,1310,1188,10,12,70,67,1,H,regular
2015,1245,1324,8,8,66,69,0,H,regular
2018,1144,1190,4,14,84,61,1,H,tourney
2003,1311,1271,10,2,75,80,0,H,regular
2017,1453,1435,12,6,40,62,0,A,regular
2008,1042,1282,1,3,71,69,1,H,regular
2009,1289,1048,4,12,83,81,1,A,regular
2017,1436,1230,6,5,76,77,0,H,regular
2003,1192,1424,2,4,70,58,1,H,regular
2006,1161,1231,2,10,76,68,1,H,regular
2013,1119,1470,4,2,61,77,0,H,regular
2016,1108,1432,6,15,63,52,1,A,regular
2005,1187,1127,9,1,54,70,0,H,regular
2011,1369,1198,14,6,70,79,0,A,regular
2010,1087,1089,14,9,64,70,0,H,regular
2015,1111,1092,7,1,51,59,0,A,regular
2009,1478,1176,9,1,69,91,0,H,tourney
2003,1476,1201,1,16,89,73,1,H,regular
2015,1109,1168,14,10,67,73,0,A,tourney
2022,1201,1351,4,1,58,67,0,A,regular
2016,1193,1073,2,7,71,57,1,A,regular
2011,1142,1228,10,6,73,75,0,N,regular
2014,1074,1425,6,1,64,75,0,A,regular
2006,1030,1350,7,10,65,52,1,H,regular
2008,1294,1098,7,4,85,83,1,A,regular
2013,1020,1115,11,11,75,73,1,A,regular
2016,1297,1443,13,12,83,81,1,N,regular
2014,1046,1279,10,7,77,83,0,A,regular
2025,1074,1421,10,7,93,82,1,H,regular
2017,1003,1414,13,11,57,63,0,A,regular
2003,1191,1212,13,12,63,71,0,A,regular
2015,1157,1254,3,7,66,59,1,H,tourney
2016,1159,1177,6,14,87,84,1,A,regular
2004,1149,1305,8,5,63,72,0,A,tourney
2011,1449,1311,15,13,82,93,0,A,regular
2023,1206,1325,10,6,69,55,1,A,regular
2011,1387,1412,14,11,46,57,0,H,regular
2013,1112,1354,13,16,80,73,1,N,regular
2008,1231,1049,15,12,57,65,0,H,regular
2004,1030,1168,9,6,79,79,1,A,regular
2010,1124,1273,5,10,76,78,0,H,regular
2020,1035,1300,7,4,76,75,1,A,regular
2025,1010,1414,1,8,91,78,1,H,regular
2018,1088,1199,11,10,62,75,0,H,regular
2022,1076,1393,10,1,63,80,0,A,regular
2017,1152,1187,3,7,79,66,1,H,regular
2018,1356,1070,8,16,84,77,1,H,regular
2012,1071,1228,12,16,89,68,1,H,regular
2004,1292,1072,13,14,76,62,1,H,regular
2012,1175,1195,13,12,75,81,0,H,regular
2022,1193,1116,2,11,66,69,0,H,regular
2015,1441,1013,6,9,84,84,1,N,regular
2020,1223,1318,10,11,64,59,1,A,regular
2004,1126,1355,2,4,81,80,1,H,regular
2007,1114,1064,4,10,58,54,1,A,regular
2009,1081,1280,16,9,69,85,0,H,regular
2011,1384,1241,9,2,80,80,1,A,regular
2025,1318,1066,10,5,76,84,0,A,tourney
2013,1128,1291,3,6,77,81,0,A,regular
2018,1235,1125,11,11,65,60,1,A,regular
2017,1242,1393,15,6,69,82,0,A,regular
2012,1023,1293,16,4,61,72,0,A,regular
2025,1435,1054,3,13,73,55,1,H,regular
2008,1377,1248,4,9,44,53,0,A,regular
2003,1256,1056,10,10,73,66,1,N,regular
2020,1342,1346,15,6,72,86,0,A,regular
2018,1053,1143,1,7,90,78,1,A,regular
2008,1468,1234,4,10,53,52,1,H,regular
2022,1307,1333,3,6,55,78,0,H,regular
2006,1449,1404,13,16,68,60,1,H,tourney
2008,1414,1245,8,14,60,55,1,A,regular
2006,1280,1038,12,16,57,55,1,A,regular
2007,1138,1124,1,13,71,59,1,H,regular
2019,1328,1294,3,2,66,72,0,A,regular
2019,1245,1021,9,14,66,44,1,A,regular
2017,1196,1178,7,4,78,75,1,A,regular
2022,1341,1155,3,7,71,75,0,N,regular
2004,1425,1147,5,7,74,71,1,A,tourney
2017,1082,1456,12,8,77,74,1,A,regular
2005,1265,1452,1,13,87,69,1,H,regular
2024,1373,1429,14,10,73,81,0,N,tourney
2017,1156,1413,3,9,76,52,1,A,regular
2020,1164,1428,13,4,80,102,0,A,regular
2016,1005,1088,11,13,82,76,1,A,tourney
2011,1155,1189,2,6,51,58,0,H,regular
2018,1281,1028,13,11,61,66,0,H,regular
2022,1465,1382,8,8,82,77,1,A,regular
2007,1252,1415,5,11,68,66,1,H,regular
2023,1140,1014,2,11,66,59,1,A,regular
2019,1389,1081,2,9,69,71,0,H,regular
2004,1090,1081,7,8,72,88,0,H,regular
2024,1090,1444,5,12,67,62,1,A,regular
2007,1250,1378,14,3,69,79,0,A,regular
2016,1390,1133,9,16,98,88,1,H,regular
2005,1102,1022,1,7,57,50,1,A,regular
2007,1008,1197,15,16,67,63,1,A,regular
2017,1346,1280,5,9,72,74,0,H,regular
2018,1281,1022,10,3,54,65,0,H,regular
2018,1328,1225,14,11,73,84,0,A,regular
2010,1190,1257,11,9,91,88,1,H,tourney
2021,1057,1469,7,14,63,55,1,H,regular
2004,1159,1091,1,14,81,66,1,H,regular
2022,1225,1088,4,4,70,76,0,H,regular
2009,1208,1207,10,13,81,65,1,H,regular
2017,1425,1153,16,9,99,99,1,H,regular
2023,1107,1440,1,8,68,55,1,A,regular
2008,1150,1377,3,7,75,72,1,A,tourney
2012,1088,1121,6,11,78,65,1,A,regular
2022,1273,1161,13,11,78,72,1,A,regular
2022,1385,1304,16,15,61,68,0,A,regular
2008,1423,1417,3,14,78,54,1,H,regular
2014,1109,1097,10,4,66,76,0,A,regular
2010,1206,1142,16,8,66,76,0,A,regular
2014,1353,1292,16,16,69,72,0,A,regular
2011,1022,1412,13,14,55,53,1,A,regular
2003,1341,1139,13,8,81,84,0,A,regular
2024,1065,1224,5,1,78,78,0,H,regular
2017,1016,1326,5,4,81,70,1,A,regular
2013,1055,1204,16,15,74,75,0,N,tourney
2005,1422,1369,10,12,59,51,1,N,regular
2004,1326,1247,2,13,63,50,1,H,regular
2014,1378,1421,2,13,95,73,1,A,tourney
2017,1330,1291,14,3,45,56,0,H,regular
2008,1381,1440,3,10,65,61,1,A,regular
2020,1238,1411,12,11,80,84,0,H,regular
2012,1387,1116,6,2,76,72,1,A,regular
2003,1028,1429,3,9,80,62,1,N,regular
2015,1279,1062,2,5,43,53,0,H,regular
2007,1361,1136,9,16,63,60,1,H,regular
2003,1475,1024,13,5,69,80,0,H,regular
2005,1172,1050,1,5,55,40,1,A,regular
2009,1086,1345,12,15,79,72,1,A,tourney
2014,1345,1054,10,10,56,49,1,H,regular
2025,1035,1090,13,16,66,54,1,A,tourney
2008,1372,1196,10,9,45,58,0,H,regular
2004,1337,1383,3,4,71,65,1,N,regular
2007,1331,1388,7,4,57,55,1,H,regular
2010,1141,1462,16,3,62,71,0,A,regular
2007,1058,1027,14,14,64,82,0,A,regular
2010,1291,1071,6,1,77,78,0,H,regular
2025,1174,1191,15,12,81,82,0,A,regular
2011,1188,1136,1,8,80,75,1,H,regular
2017,1090,1047,9,9,75,60,1,H,regular
2018,1160,1251,13,14,73,80,0,A,regular
2005,1398,1225,11,16,80,55,1,H,regular
2008,1427,1206,3,5,57,54,1,H,regular
2012,1167,1011,3,15,78,56,1,H,regular
2013,1068,1204,12,15,79,78,1,A,regular
2003,1017,1220,16,14,73,73,1,A,regular
2017,1091,1104,13,2,81,95,0,A,tourney
2009,1005,1380,14,3,76,81,0,A,tourney
2010,1320,1426,15,1,57,61,0,H,tourney
2016,1308,1445,16,15,74,65,1,H,regular
2024,1375,1326,13,16,54,56,0,N,regular
2022,1159,1324,13,5,83,84,0,A,regular
2025,1398,1074,13,9,81,79,1,A,regular
2012,1082,1189,6,10,50,62,0,A,tourney
2005,1111,1003,9,7,81,83,0,A,regular
2007,1438,1268,4,16,85,73,1,A,tourney
2010,1422,1365,9,16,76,64,1,A,regular
2009,1287,1320,9,4,77,68,1,A,regular
2007,1292,1008,2,9,77,73,1,A,regular
2006,1335,1266,2,4,75,63,1,N,regular
2007,1394,1421,16,2,64,79,0,H,regular
2018,1111,1049,9,14,76,63,1,H,regular
2014,1033,1254,1,14,59,55,1,A,tourney
2003,1089,1120,6,1,80,89,0,A,regular
2015,1171,1445,15,9,90,95,0,H,regular
2022,1113,1264,12,3,46,71,0,A,regular
2012,1251,1369,14,10,64,68,0,A,regular
2010,1067,1251,11,6,67,68,0,A,regular
2009,1276,1428,12,9,68,71,0,A,regular
2011,1340,1138,4,12,88,68,1,H,regular
2009,1048,1356,14,2,59,81,0,A,regular
2024,1138,1206,12,8,68,55,1,A,regular
2025,1258,1276,4,6,61,63,0,A,regular
2010,1032,1328,5,7,69,64,1,H,regular
2024,1319,1083,13,15,55,49,1,H,tourney
2022,1361,1415,4,15,90,80,1,H,regular
2004,1173,1348,11,11,70,76,0,H,regular
2014,1005,1196,7,13,86,71,1,A,regular
2018,1240,1284,5,7,63,67,0,A,regular
2012,1416,1318,3,11,74,70,1,H,regular
2013,1140,1218,12,8,67,63,1,H,regular
2014,1406,1304,6,6,81,64,1,A,regular
2018,1417,1268,9,13,88,92,0,N,tourney
2009,1135,1373,5,14,74,61,1,A,regular
2016,1287,1112,3,6,87,81,1,H,tourney
2008,1021,1002,1,5,71,79,0,H,regular
2023,1264,1194,16,7,45,66,0,A,regular
2004,1421,1395,5,16,75,62,1,H,regular
2004,1452,1060,10,13,76,72,1,H,regular
2003,1096,1412,8,5,60,77,0,H,regular
2011,1318,1196,6,10,56,50,1,N,regular
2016,1032,1100,14,14,65,61,1,A,regular
2025,1134,1224,15,6,71,74,0,H,regular
2013,1400,1388,3,15,66,50,1,A,regular
2007,1307,1411,1,15,82,68,1,A,regular
2011,1188,1294,6,4,71,75,0,A,regular
2005,1460,1252,2,10,75,71,1,A,regular
2013,1363,1386,1,4,83,81,1,N,regular
2019,1012,1435,13,11,57,55,1,H,regular
2003,1039,1381,2,2,79,78,1,H,regular
2020,1300,1463,2,11,83,62,1,H,tourney
2008,1420,1398,6,6,73,67,1,H,tourney
2018,1075,1024,10,9,67,73,0,A,regular
2021,1258,1010,8,9,77,69,1,A,regular
2020,1391,1286,12,16,40,40,1,A,regular
2018,1413,1458,12,2,72,85,0,A,regular
2018,1307,1144,1,10,71,50,1,A,tourney
2007,1478,1462,13,3,91,93,0,A,regular
2006,1448,1407,1,11,56,61,0,H,regular
2011,1399,1068,15,7,52,67,0,N,regular
2016,1321,1237,5,3,78,78,0,N,regular
2017,1472,1106,15,3,68,83,0,H,regular
2020,1009,1038,16,2,65,89,0,A,regular
2010,1043,1331,2,13,73,77,0,A,tourney
2022,1244,1103,7,15,70,67,1,H,tourney
2013,1321,1268,2,6,64,58,1,A,regular
2008,1432,1323,16,7,79,83,0,N,regular
2019,1325,1207,8,1,54,75,0,H,regular
2005,1112,1039,14,3,65,70,0,A,tourney
2012,1435,1034,10,3,51,67,0,H,regular
2020,1040,1182,14,16,73,76,0,A,regular
2020,1046,1021,10,5,68,76,0,H,regular
2008,1345,1417,1,13,69,61,1,H,regular
2006,1461,1080,8,3,82,87,0,H,regular
2003,1241,1014,11,3,78,96,0,A,regular
2005,1065,1067,16,4,68,79,0,H,regular
2021,1023,1333,14,4,81,98,0,H,regular
2021,1469,1282,9,4,80,80,1,H,regular
2014,1134,1323,13,5,74,81,0,A,regular
2016,1306,1166,15,7,79,81,0,H,tourney
2010,1157,1154,15,3,65,79,0,A,regular
2007,1103,1322,16,9,65,76,0,H,tourney
2003,1320,1054,6,6,70,67,1,A,regular
2018,1354,1189,8,10,73,63,1,A,regular
2003,1226,1049,1,10,74,59,1,A,regular
2005,1243,1203,3,15,80,72,1,H,regular
2021,1233,1464,14,10,45,63,0,A,regular
2016,1283,1407,6,12,78,67,1,H,regular
2014,1386,1324,8,14,81,68,1,A,regular
2008,1340,1315,6,4,65,68,0,A,regular
2006,1134,1180,15,14,88,75,1,H,regular
2013,1119,1338,15,8,62,74,0,N,regular
2011,1322,1399,12,11,82,86,0,H,regular
2015,1309,1268,16,12,45,56,0,A,regular
2006,1176,1050,9,4,46,60,0,A,tourney
2008,1401,1332,3,9,68,65,1,H,regular
2005,1200,1061,11,5,57,85,0,A,regular
2012,1161,1155,1,3,79,72,1,A,regular
2009,1266,1095,7,15,90,70,1,A,regular
2008,1093,1024,14,13,65,55,1,H,regular
2015,1333,1365,3,3,85,84,1,A,regular
2014,1429,1309,9,4,40,59,0,H,regular
2007,1452,1196,13,2,49,78,0,A,regular
2019,1214,1183,13,6,56,63,0,N,regular
2010,1129,1308,10,4,52,65,0,H,tourney
2010,1229,1255,6,12,75,77,0,H,regular
2013,1050,1112,4,7,52,64,0,A,regular
2006,1320,1230,3,16,92,71,1,A,regular
2012,1205,1372,12,9,85,79,1,H,regular
2016,1059,1264,5,15,65,55,1,H,regular
2005,1262,1384,11,2,57,73,0,H,tourney
2015,1344,1243,1,16,83,67,1,H,regular
2003,1109,1198,5,6,84,75,1,H,regular
2016,1194,1355,7,7,64,58,1,H,regular
2003,1426,1101,13,10,40,57,0,H,regular
2007,1340,1300,2,7,72,55,1,A,regular
2011,1382,1302,8,6,62,65,0,A,regular
2017,1215,1133,8,3,49,41,1,H,regular
2019,1236,1123,6,7,70,66,1,H,tourney
2013,1238,1040,13,8,43,56,0,H,regular
2006,1216,1071,16,3,64,88,0,H,regular
2011,1069,1046,1,13,65,44,1,A,regular
2021,1020,1295,15,3,90,100,0,A,regular
2005,1398,1059,15,2,68,83,0,N,regular
2019,1257,1246,14,6,66,64,1,A,regular
2011,1255,1054,2,6,72,57,1,H,regular
2003,1285,1375,7,5,67,66,1,A,regular
2018,1198,1324,11,15,82,77,1,H,regular
2003,1427,1140,4,10,58,55,1,N,regular
2011,1225,1352,4,3,51,62,0,A,regular
2007,1240,1108,10,9,52,52,1,H,tourney
2016,1254,1304,14,5,58,63,0,A,regular
2004,1076,1307,3,16,77,54,1,A,tourney
2005,1083,1209,1,15,77,67,1,A,regular
2015,1087,1336,16,10,40,47,0,H,regular
2025,1122,1454,7,6,86,76,1,A,regular
2003,1077,1198,2,3,78,63,1,A,regular
2013,1108,1136,16,14,56,50,1,A,regular
2021,1449,1212,5,1,60,80,0,A,regular
2009,1173,1272,2,5,86,77,1,A,regular
2014,1380,1060,11,9,69,56,1,H,tourney
2022,1188,1459,13,5,61,75,0,A,regular
2019,1395,1225,3,12,48,55,0,A,regular
2009,1360,1461,12,3,40,46,0,A,tourney
2020,1402,1460,7,14,75,59,1,A,regular
2018,1138,1031,6,2,67,62,1,N,regular
2014,1046,1055,11,6,43,57,0,H,regular
2013,1148,1087,1,7,90,69,1,H,tourney
2024,1336,1272,3,16,70,63,1,A,regular
2023,1313,1170,14,12,90,86,1,A,regular
2025,1337,1009,16,16,74,75,0,H,regular
2018,1475,1270,15,9,79,80,0,A,tourney
2011,1108,1156,13,16,65,70,0,H,regular
2005,1213,1404,3,7,51,50,1,A,tourney
2005,1235,1364,5,1,91,92,0,H,regular
2024,1072,1404,14,4,64,91,0,A,tourney
2011,1317,1272,12,7,82,84,0,A,regular
2005,1024,1333,14,11,48,72,0,H,regular
2008,1429,1039,7,4,83,97,0,A,regular
2003,1043,1364,10,5,77,81,0,A,regular
2015,1053,1216,12,11,83,80,1,H,regular
2016,1083,1003,13,1,70,89,0,A,regular
2011,1427,1038,12,15,68,73,0,A,regular
2020,1412,1148,1,16,96,58,1,H,regular
2014,1441,1179,4,13,72,66,1,N,tourney
2025,1399,1100,8,16,74,72,1,A,regular
2020,1442,1368,12,3,60,63,0,A,tourney
2004,1226,1214,16,4,56,72,0,A,regular
2009,1003,1124,5,14,86,64,1,A,regular
2020,1210,1323,13,4,71,73,0,H,regular
2015,1106,1217,11,12,63,78,0,H,regular
2020,1118,1373,5,10,80,65,1,A,regular
2010,1331,1240,3,5,84,84,1,A,regular
2003,1080,1359,10,7,71,83,0,H,regular
2021,1154,1408,6,8,80,60,1,H,regular
2021,1188,1038,4,15,66,66,0,A,regular
2017,1030,1059,4,9,68,78,0,H,regular
2012,1336,1350,4,7,71,56,1,H,regular
2003,1365,1264,2,11,73,57,1,A,regular
2019,1267,1116,4,3,82,79,1,A,regular
2018,1014,1015,16,6,83,84,0,N,regular
2018,1377,1457,4,9,61,64,0,A,regular
2006,1214,1045,7,10,77,83,0,N,regular
2019,1128,1222,8,2,59,63,0,A,regular
2019,1453,1106,12,5,56,75,0,A,regular
2022,1411,1190,5,8,77,84,0,A,regular
2016,1211,1345,14,1,47,68,0,H,regular
2019,1212,1244,13,10,61,74,0,A,regular
2012,1436,1020,9,14,67,66,1,A,tourney
2019,1092,1042,15,16,62,77,0,A,regular
2018,1196,1452,6,11,75,71,1,N,tourney
2020,1273,1121,8,5,68,63,1,A,regular
2022,1166,1205,10,12,88,81,1,A,regular
2003,1151,1376,4,11,94,74,1,A,regular
2020,1052,1401,2,1,79,79,1,A,tourney
2021,1128,1136,16,1,64,77,0,A,regular
2015,1172,1107,1,16,87,47,1,A,regular
2014,1401,1210,1,14,78,66,1,H,regular
2019,1162,1303,2,7,67,54,1,A,regular
2013,1078,1336,9,6,73,92,0,A,regular
2012,1405,1348,5,2,66,76,0,H,regular
2021,1169,1125,4,4,70,72,0,A,regular
2021,1440,1182,14,2,58,74,0,H,regular
2007,1053,1350,16,2,65,88,0,A,regular
2022,1011,1243,15,14,69,74,0,H,regular
2010,1441,1264,6,13,67,43,1,A,regular
2006,1047,1387,2,13,50,40,1,H,regular
2023,1005,1312,16,1,58,78,0,A,regular
2008,1308,1312,9,6,73,66,1,H,tourney
2007,1152,1231,16,10,47,64,0,H,regular
2009,1232,1400,3,9,66,62,1,N,regular
2014,1196,1011,16,6,47,67,0,H,regular
2006,1142,1042,5,7,66,69,0,H,regular
2006,1230,1324,13,12,51,53,0,H,regular
2012,1125,1291,2,14,64,57,1,H,regular
2008,1108,1134,12,16,78,58,1,A,regular
2007,1108,1288,8,12,85,90,0,H,regular
2023,1057,1052,16,5,83,104,0,H,tourney
2016,1252,1291,3,15,87,88,0,A,regular
2003,1263,1173,4,10,67,84,0,H,regular
2005,1009,1282,11,13,41,54,0,N,regular
2021,1220,1163,13,6,96,99,0,A,regular
2009,1354,1346,15,9,67,79,0,A,regular
2006,1001,1054,2,9,74,57,1,H,regular
2018,1144,1404,1,12,98,87,1,A,regular
2022,1460,1237,6,2,78,76,1,H,regular
2012,1205,1110,2,9,72,79,0,H,regular
2020,1008,1460,7,4,64,74,0,A,regular
2012,1252,1050,8,3,67,72,0,A,tourney
2005,1197,1257,16,13,80,79,1,H,regular
2021,1102,1036,1,9,79,80,0,A,regular
2024,1036,1430,6,6,79,88,0,N,regular
2025,1423,1076,6,11,74,68,1,H,tourney
2005,1389,1121,9,1,83,77,1,H,regular
2015,1327,1314,6,15,83,62,1,A,regular
2017,1009,1423,11,6,54,66,0,A,tourney
2004,1417,1200,14,2,48,59,0,A,regular
2024,1227,1125,11,11,62,61,1,H,regular
2005,1228,1168,11,14,78,78,0,A,regular
2009,1420,1439,2,16,89,70,1,A,tourney
2025,1207,1435,15,13,63,79,0,H,regular
2015,1113,1059,9,14,78,67,1,A,regular
2018,1114,1431,3,6,67,50,1,H,regular
2014,1444,1402,11,13,61,59,1,A,regular
2020,1261,1258,8,1,58,70,0,A,regular
2004,1277,1123,15,15,75,69,1,H,regular
2018,1284,1220,11,13,71,71,0,A,regular
2004,1106,1371,16,11,65,69,0,A,tourney
2007,1201,1130,16,15,84,71,1,H,regular
2014,1455,1165,4,9,43,64,0,A,regular
2013,1070,1220,5,6,59,62,0,A,tourney
2006,1455,1033,4,9,72,64,1,H,tourney
2021,1131,1197,4,1,66,72,0,A,regular
2009,1142,1065,11,16,72,85,0,H,regular
2022,1007,1004,16,9,90,91,0,H,regular
2003,1318,1186,8,1,79,85,0,A,regular
2008,1153,1363,13,10,72,84,0,H,regular
2009,1220,1470,12,9,89,92,0,A,regular
2016,1278,1210,5,16,80,57,1,H,regular
2012,1304,1361,14,13,92,101,0,H,regular
2006,1457,1107,8,5,107,110,0,A,tourney
2016,1266,1305,1,1,44,58,0,A,regular
2025,1086,1319,12,8,69,67,1,N,regular
2006,1337,1159,15,14,71,67,1,H,regular
2008,1027,1214,4,12,72,77,0,A,regular
2014,1404,1321,5,14,63,51,1,H,regular
2019,1142,1150,12,14,66,49,1,H,regular
2006,1346,1289,16,9,77,79,0,A,regular
2008,1075,1111,5,13,81,63,1,A,regular
2008,1195,1257,7,14,81,73,1,H,regular
2017,1333,1029,11,2,74,93,0,A,regular
2004,1298,1214,14,3,40,65,0,H,regular
2018,1003,1241,1,4,85,85,0,H,regular
2012,1017,1396,4,16,93,82,1,H,regular
2010,1469,1180,15,14,54,58,0,H,regular
2022,1253,1003,9,1,57,62,0,A,regular
2021,1410,1020,13,15,71,61,1,H,regular
2021,1035,1258,2,1,55,70,0,H,regular
2023,1235,1389,2,13,91,76,1,N,regular
2008,1276,1426,12,9,84,72,1,A,regular
2022,1441,1387,7,11,68,67,1,H,regular
2007,1340,1163,16,12,71,77,0,A,regular
2010,1301,1235,7,14,77,66,1,A,regular
2015,1141,1425,14,12,81,79,1,H,tourney
2020,1476,1401,9,9,93,88,1,N,regular
2016,1157,1217,11,9,41,42,0,A,regular
2015,1134,1230,11,16,67,69,0,H,tourney
2011,1346,1034,2,13,75,64,1,A,regular
2016,1477,1081,13,10,66,75,0,A,regular
2013,1410,1253,16,10,66,80,0,H,regular
2013,1087,1248,7,5,73,94,0,H,regular
2016,1390,1275,6,14,74,68,1,A,regular
2016,1169,1150,10,12,91,95,0,A,regular
2010,1107,1109,11,2,52,59,0,H,tourney
2006,1448,1217,7,13,72,68,1,H,regular
2009,1455,1421,5,16,83,70,1,N,regular
2012,1178,1464,16,12,75,78,0,A,regular
2006,1013,1026,14,15,85,72,1,H,regular
2007,1101,1170,10,13,65,63,1,H,regular
2024,1259,1250,7,15,84,75,1,H,tourney
2009,1029,1104,6,10,96,86,1,A,regular
2019,1109,1169,7,6,74,69,1,H,regular
2005,1072,1062,10,8,63,62,1,H,tourney
2025,1456,1222,1,16,82,67,1,H,regular
2007,1170,1423,11,12,78,91,0,N,tourney
2012,1182,1444,10,3,58,58,0,H,regular
2020,1202,1008,3,7,83,77,1,H,regular
2007,1007,1305,5,2,78,70,1,H,regular
2015,1260,1434,5,15,73,56,1,A,regular
2021,1437,1368,15,7,90,84,1,H,regular
2003,1389,1030,15,2,40,56,0,N,regular
2003,1120,1187,13,15,50,41,1,H,regular
2021,1007,1360,11,14,85,73,1,H,tourney
2009,1370,1469,16,16,64,67,0,N,regular
2023,1403,1141,12,6,61,69,0,H,tourney
2024,1441,1136,7,8,64,45,1,A,regular
2023,1276,1120,6,9,84,78,1,H,regular
2025,1227,1428,11,13,76,69,1,A,regular
2021,1362,1087,7,14,75,74,1,H,regular
2011,1331,1175,8,9,55,57,0,A,regular
2025,1362,1065,16,9,75,80,0,A,regular
2010,1136,1450,15,2,74,80,0,H,regular
2016,1432,1032,10,3,57,65,0,H,regular
2003,1018,1243,6,11,67,66,1,A,regular
2025,1045,1075,8,8,77,63,1,H,regular
2016,1313,1195,6,3,79,85,0,A,regular
2024,1274,1282,7,2,72,75,0,H,tourney
2011,1265,1334,6,11,79,69,1,H,tourney
2010,1435,1273,8,15,68,68,1,N,regular
2015,1417,1205,8,4,78,81,0,A,regular
2022,1344,1135,11,9,67,52,1,A,regular
2015,1079,1384,15,5,75,82,0,A,regular
2021,1047,1325,9,14,80,67,1,H,regular
2007,1067,1322,4,11,102,94,1,H,regular
2020,1294,1368,3,6,52,61,0,A,regular
2019,1341,1106,11,8,58,63,0,H,regular
2023,1383,1469,16,9,60,65,0,A,regular
2004,1050,1440,5,14,60,49,1,H,regular
2011,1132,1211,2,8,91,76,1,A,tourney
2005,1162,1098,2,11,66,48,1,A,regular
2012,1303,1180,5,8,79,60,1,H,regular
2020,1023,1186,16,5,59,75,0,A,regular
2017,1402,1466,13,10,79,77,1,A,regular
2020,1039,1139,13,13,77,82,0,A,regular
